baseMean,log2FoldChange,lfcSE,pvalue,padj,Symbol
1175.269874,-0.270789781,0.076824005,0.000331687,0.002678498,XRCC5
103.2436375,-0.737081388,0.236037856,0.000331871,0.002678762,ACTL6A
68.97624485,0.764524407,0.250010378,0.00033237,0.002681564,SLCO2B1
116.7741501,-0.721206865,0.233787718,0.00033784,0.002724449,CENPJ
131.2081805,0.667543076,0.213518756,0.000338124,0.002725495,IRF9
273.2332124,-0.441600123,0.134053961,0.000339208,0.002731742,FKBP9
116.4840126,0.651422177,0.223677009,0.000339066,0.002731742,ANKDD1B
793.0621467,-0.282752788,0.080771449,0.000340474,0.002740689,ETV6
20.33840024,1.744774123,0.642110031,0.000341673,0.002749095,ALDH8A1
125.7757899,0.639674807,0.203729209,0.000342584,0.002755168,LOC254896
943.1105565,0.673567748,0.216702375,0.000343599,0.002762076,LRMDA
19.81239274,1.852081125,0.67456569,0.000347495,0.002792124,SARDH
557.116389,-0.326862997,0.095446874,0.000348927,0.002802357,ATP11A
15.32482398,2.423826797,0.877306898,0.000350196,0.00281127,NTF4
9.5039936,2.923054463,1.04849366,0.000351705,0.002822099,LSMEM2
136.2666577,-0.656264424,0.211978586,0.000352217,0.002824925,IKBKG
262.9561441,-0.488014218,0.148855201,0.000353094,0.002830679,MFSD14B
333.1150925,-0.496438256,0.152288349,0.000354035,0.002836931,ETF1
79.77340562,-0.833786814,0.279855567,0.000355645,0.002848547,RRP7BP
179.3808356,-0.573340428,0.17879345,0.000355899,0.002849287,ZDHHC20
585.1451805,-0.431392561,0.12974004,0.000358602,0.002869631,INO80
136.8761459,0.573748632,0.179428699,0.000359401,0.002872659,ASPHD1
347.4456788,-0.52649465,0.165983606,0.000359468,0.002872659,TENT4A
715.7285175,-0.371123136,0.110476736,0.000359163,0.002872659,ANKRD17
101.7436242,0.744712146,0.243570821,0.00036169,0.002889105,HS3ST1
189.112927,-0.503748379,0.154959495,0.000362252,0.00289229,LAS1L
197.859435,-0.544337157,0.168165595,0.000362504,0.002892994,APRT
419.209535,0.375111986,0.110484829,0.000362706,0.002893302,ZKSCAN1
211.3727408,-0.53117561,0.164129379,0.000362898,0.002893526,ARPC5L
427.4218257,0.444544208,0.134836219,0.000364165,0.002902319,AP1S3
291.0998293,-0.412133857,0.124728725,0.000364871,0.002906632,LTBP3
72.93786831,-0.839034658,0.282200773,0.000366769,0.002920438,MCUR1
137.8993625,-0.665672896,0.213465494,0.000367611,0.002925826,OAS1
67.50034513,-0.912692376,0.309089439,0.000369164,0.002936863,CSTF3-DT
1258.442505,-0.324918444,0.095452899,0.000369712,0.002939902,FGD6
221.9377365,0.469210682,0.142568649,0.000370082,0.002941521,TTN-AS1
949.2316947,-0.291702537,0.085681266,0.000370445,0.002943081,TNRC6A
223.1619563,-0.512326401,0.157679714,0.000372743,0.002960011,FIZ1
175.7519092,0.513875602,0.159061263,0.000373293,0.002963046,PML
481.0699193,-0.403838383,0.1217655,0.000373662,0.002964646,VIM
222.5637853,-0.505351703,0.15562773,0.000378361,0.003000574,ZNF628
17.25965166,2.207505786,0.820262733,0.000378554,0.003000766,LOC107984567
130.4104578,-0.60490693,0.193441935,0.000379042,0.003003283,TMEM209
338.0844352,-0.407696274,0.123672812,0.000382335,0.003028016,ZNF710
84.61672539,-0.767221479,0.257331253,0.000383246,0.00303387,ZW10
94.85424734,0.861404006,0.292863279,0.00038485,0.003045206,LOC101928119
256.820299,0.519232168,0.161213673,0.000385821,0.003051526,ADORA2B
386.1086403,0.401812141,0.120743685,0.000386621,0.00305642,CNTNAP3
675.1002795,-0.351974496,0.105718098,0.000386786,0.00305642,SMARCC1
306.0650726,0.500591801,0.154548366,0.000387486,0.003060586,PSD4
818.7975104,0.28563937,0.082771442,0.000387986,0.003063169,LPIN1
220.5529277,-0.568966207,0.1794488,0.000388228,0.003063708,TBX3-AS1
35.85330034,1.469358605,0.54564309,0.000390217,0.00307803,CUBN
22.6846802,1.73454416,0.643804684,0.000390659,0.003079377,LOC101927325
59.64079799,0.949499434,0.328084779,0.000390736,0.003079377,ADCY5
61.44117962,0.83804794,0.298606317,0.000394926,0.003111012,CLIP3
445.6489809,-0.395797738,0.119391063,0.000395952,0.003117701,ATG10
244.431221,0.445130251,0.135550296,0.00039682,0.003123146,C19orf54
25.32696813,1.486495514,0.54677698,0.000401018,0.003154786,ZNF28
523.082892,-0.367243881,0.109374095,0.000402782,0.003167248,TXNDC11
87.3437962,-0.840914074,0.286672809,0.000404707,0.003180973,DYRK4
396.1001338,-0.468887365,0.145012503,0.000405455,0.003185436,KEAP1
473.9390263,-0.379376886,0.114576542,0.000406212,0.003189967,QSER1
107.4515218,0.676739427,0.220986309,0.000407071,0.003195294,LINC01303
110.8762024,-0.666005133,0.216288139,0.000408236,0.003201607,WBP4
470.2184161,-0.351359608,0.104963537,0.000408238,0.003201607,PSMB7
521.9072903,0.334769825,0.099004231,0.000409478,0.003209906,XPC
745.8745236,-0.371129606,0.111485417,0.000410632,0.003217528,MEMO1
1008.442636,0.311971199,0.09171935,0.000411428,0.003222338,LLGL2
818.3309109,-0.322502206,0.095128072,0.000413002,0.003233231,PPP2R2C
65.67096721,0.922525619,0.31980139,0.000415447,0.00325093,MIR4713HG
505.8480873,-0.446227012,0.138253535,0.000417432,0.003265017,LINC01004
342.5336341,-0.386634624,0.116384845,0.000418075,0.003268604,KDM3A
588.6694783,-0.383801821,0.114781599,0.000419473,0.003278082,UBR3
244.9814967,0.461760262,0.141955555,0.000420627,0.003285651,TFE3
82.2814481,1.131950511,0.402490107,0.000421439,0.003290538,PTGER4
132.2404156,-0.636139688,0.205798654,0.00042303,0.003300043,SIVA1
416.2810797,-0.45234735,0.138261645,0.000422906,0.003300043,IMMT
157.4555224,0.585807291,0.186898199,0.000428867,0.003344107,CASC15
60.89093141,0.971222371,0.340262693,0.000429955,0.003351109,FCGBP
217.2711681,0.500921891,0.156409738,0.000431506,0.003361712,ENGASE
222.6059785,-0.5230046,0.163969217,0.000432066,0.003364595,BSG
404.9655305,0.359397671,0.107286745,0.000436504,0.003397661,IL1R1
449.7024374,-0.350457714,0.104981967,0.000437965,0.003407529,CCDC93
503.859734,-0.459441878,0.141673148,0.00043861,0.003411043,PER2
144.8637989,-0.602867728,0.196704235,0.0004439,0.003450665,ZNF106
87.6932011,0.738389071,0.247675163,0.000447403,0.003476373,MMP28
731.2116488,-0.336895272,0.102481112,0.000449196,0.003488768,NMT1
446.3308995,0.378618949,0.111814676,0.000449543,0.003489931,TRIM4
203.5655309,0.527968313,0.166870326,0.000454356,0.003525745,CNN2
292.657361,-0.459971329,0.142375093,0.000455952,0.003536578,SLC15A4
265.8831961,-0.467981832,0.146732952,0.000456288,0.003537632,MGME1
49.08523965,1.091769439,0.394101038,0.000459119,0.003558023,LOC105370092
711.3300253,-0.306338584,0.092579415,0.000461721,0.003575054,EEF1D
738.0207727,-0.334248705,0.099963567,0.00046157,0.003575054,YWHAZ
450.1474865,-0.451407538,0.138359741,0.000462095,0.003576384,SEC11A
707.0854294,-0.301963474,0.088764069,0.000464395,0.00359261,RARB
455.0588362,-0.339617808,0.101694521,0.000465285,0.003597917,CHCHD6
91.55706354,0.724717277,0.242225634,0.000466937,0.003609117,LOC107985961
51.28823068,1.006042951,0.360021592,0.000469777,0.00362948,ABCA10
728.6810809,-0.329388254,0.098150169,0.000471664,0.003642462,UBE2G1
121.5201917,0.632572411,0.205747934,0.000472912,0.003650506,STX4
92.24963631,-0.786291547,0.268003981,0.000473143,0.003650697,ANO7
147.33218,0.629441298,0.207983428,0.000474246,0.00365761,CDH17
782.7595675,-0.341508844,0.102815705,0.000474997,0.003660334,AATF
442.5786455,-0.399870008,0.122808158,0.000475013,0.003660334,SMCR8
19.65284233,1.758104515,0.673509298,0.000476031,0.003666577,LOC101929707
141.2455914,-0.587890644,0.188834418,0.000476828,0.003671115,SPCS2
58.00471611,0.898498772,0.314268857,0.000482894,0.0037162,GALNT9
107.0873145,-0.66993146,0.224303086,0.000484324,0.003725589,SYCP2L
806.0357363,-0.343258214,0.105990705,0.000484839,0.003727922,UBAP2
323.9664443,-0.457842858,0.143324204,0.0004859,0.003734456,QRICH1
405.6716823,0.389870833,0.118986692,0.000486851,0.003740138,TGFB1
140.9991343,-0.617247524,0.2009058,0.000488103,0.003748127,FOXRED2
157.8675547,-0.547026769,0.175011959,0.000489562,0.003757699,AKNA
59.78508433,0.952618794,0.338017425,0.000489866,0.003758402,LOC105373064
408.6855569,-0.383655584,0.120002444,0.000490546,0.003761991,SUGP2
55.63947811,1.314038621,0.497277779,0.000497881,0.003814928,MCC
331.6793387,-0.403609342,0.123734997,0.000497681,0.003814928,FARSB
24.8660472,1.38218231,0.52309614,0.000499597,0.003826417,LOC101928008
102.9255429,-0.718143224,0.240609228,0.000499845,0.00382666,CKAP2
149.5423459,0.52567841,0.167676802,0.000506227,0.00387221,LOC105372708
330.596283,0.546420893,0.17561695,0.000506233,0.00387221,SGK1
712.1325476,-0.338459724,0.103897644,0.000508364,0.003886832,FAM83G
490.2978663,-0.343716507,0.103074127,0.000513098,0.003921331,DGKG
19.63200173,1.576641779,0.606754871,0.0005135,0.003922702,LOC107987178
308.4977703,-0.432637671,0.134788419,0.000513873,0.003923858,GATD1
113.9188055,-0.736380054,0.253261683,0.000515962,0.003938111,M6PR
263.640102,0.430686669,0.133591573,0.000517114,0.003945196,PTCSC2
433.9100533,-0.363929928,0.110782128,0.000517579,0.00394552,TRAPPC10
12.8123822,1.92499919,0.751733163,0.000517603,0.00394552,IGFBP5
513.6202494,-0.35430347,0.108199874,0.000518235,0.003948637,EWSR1
1665.471686,0.287625169,0.085537606,0.000519076,0.00395334,FASN
64.35480346,-0.940917705,0.334766736,0.000526232,0.004006118,MCOLN1
109.0633192,-0.65906002,0.2189562,0.000526886,0.004009368,SFRP1
484.3030324,-0.388732442,0.118849295,0.000527213,0.004010127,UCHL1
181.216541,-0.584708312,0.193371321,0.000527858,0.004013311,ANKRD36C
226.0289084,0.523489574,0.167956454,0.000529627,0.004025029,FRMD5
203.555152,0.479990094,0.151589978,0.000530186,0.004025812,PIK3R2
11.52028666,2.675762479,1.04248125,0.000530175,0.004025812,LINC02211
235.3402057,-0.503815157,0.160441144,0.00053105,0.004030645,KLF10
194.1284584,0.559586475,0.181492569,0.000532743,0.00404176,SRP54-AS1
217.9138287,-0.517262362,0.165902293,0.000533331,0.004044482,CCT2
43.13739397,0.983634701,0.355404631,0.000536451,0.004066403,LOC112268183
152.8587307,0.592262542,0.194227676,0.00053857,0.004080712,YPEL2
114.5337687,0.674063216,0.227319721,0.000538897,0.004081442,CRELD1
50.74617477,1.013373495,0.369765744,0.000541328,0.004098097,UBE2L6
134.9589568,-0.676723137,0.226351131,0.000542184,0.004102822,ZMYND19
191.0911596,-0.492781523,0.157530225,0.000546289,0.004132114,GPRC5B
202.4538486,-0.52188249,0.167864472,0.000548051,0.0041419,GNAS
23.76053391,1.677368102,0.654929943,0.000547919,0.0041419,ZNF345
26.79775878,1.537115483,0.599260958,0.000548428,0.004142973,CASC21
61.10441912,-0.857251116,0.301899949,0.000550477,0.004156674,EME1
138.9663266,0.62985602,0.209492543,0.000550857,0.004157773,MARCKS
22.50615869,-1.732856026,0.667484121,0.000552779,0.004170498,ARHGAP11A-SCG5
11.00592394,2.040061166,0.814149888,0.000553886,0.004177065,LOC107984176
365.2705775,-0.376195978,0.115675554,0.000557232,0.004200507,RAP1GDS1
522.8446005,-0.436657955,0.13673383,0.000558088,0.004205169,ZNF146
328.7410287,-0.465461733,0.148333799,0.000559015,0.004210355,RBM27
209.7704479,0.506569254,0.162391724,0.000566376,0.00426398,PKD1L1
293.9974405,-0.433317077,0.13635288,0.000567971,0.004274171,TBC1D31
34.9799851,1.139992978,0.426858147,0.000569065,0.004280583,SLC16A7
228.9238981,-0.497506729,0.160949547,0.000572625,0.004305529,SENP1
229.2613986,-0.497753341,0.159146191,0.000573594,0.004310978,SLX4
83.52426784,-0.664520136,0.224766701,0.000577893,0.004341443,LINC00707
82.26550162,0.75844777,0.263129107,0.000581748,0.004368546,UPK3B
641.2463786,-0.320538497,0.097486241,0.000582032,0.004368826,MBD3
806.0514255,0.316133982,0.09592848,0.000583702,0.004379498,SPRY4-AS1
413.0573453,0.362936025,0.11206921,0.000584374,0.00438268,RNF217
299.5386279,0.413288927,0.129183588,0.000585176,0.004384972,PRR5L
909.9561909,-0.341285497,0.106095513,0.000584961,0.004384972,NSMCE2
38.1890265,1.129688888,0.423661266,0.000587742,0.004400546,NIBAN3
212.1546495,-0.471646169,0.14928148,0.000587752,0.004400546,IGHMBP2
490.8274351,-0.332231009,0.104312087,0.000588913,0.004407375,PLXND1
180.3648555,0.545107442,0.178556384,0.000593627,0.004439407,AK3
95.20617416,0.869939836,0.311913407,0.000593696,0.004439407,TNIK
47.86590799,-1.031117453,0.377792417,0.000594743,0.004445359,DAXX
217.6736675,0.478243333,0.152686636,0.000595918,0.004452259,ANKRD46
107.1435343,0.633295239,0.211641936,0.000596786,0.004456857,GIPR
1346.584279,-0.221115539,0.067351815,0.000599165,0.004472735,VPS13B
539.740507,0.465278611,0.148205448,0.000604139,0.004507964,LINC01970
343.7251535,-0.41184586,0.12953402,0.00060723,0.004529113,DIS3L
173.4108733,0.54487551,0.180253216,0.000607974,0.004530863,SRP14-DT
355.8525456,-0.399630593,0.123420795,0.000607977,0.004530863,SRPK1
112.9363128,0.664740518,0.225836681,0.000609476,0.004540121,LINC00111
682.9251643,-0.30336813,0.090354671,0.00061216,0.004558197,RAPGEF6
83.55131281,-0.788404838,0.27886289,0.000612582,0.004559414,ZGRF1
622.0816108,-0.332807776,0.102005541,0.000613336,0.004563107,LATS2
5447.047672,-0.236546116,0.06930579,0.00062329,0.00463521,PFKFB3
14.19830497,1.910352186,0.766557636,0.000625101,0.004646726,IGSF23
4364.143773,-0.220949311,0.066153635,0.000625857,0.004648744,SIPA1L3
193.7209245,0.574211027,0.190087629,0.000625899,0.004648744,HID1
90.11052912,-0.829063041,0.296967353,0.000627886,0.004661543,TEDC2
47.65954034,0.98731102,0.364898197,0.000628802,0.004666385,EID2
207.7609291,-0.499974892,0.160532179,0.000629782,0.004671698,NOB1
385.770289,-0.486884854,0.158881978,0.000630318,0.004673714,CTCF
23.49949888,1.291774122,0.501377628,0.000632459,0.004687619,KCNJ2-AS1
242.3256332,0.500921302,0.162052348,0.000633416,0.004692747,COPZ2
115.2119574,-0.593474247,0.198728178,0.000634747,0.004700641,RELB
319.1407023,0.418932834,0.132697841,0.000638262,0.004724691,SLC48A1
165.8181904,-0.534553136,0.17659496,0.000638555,0.004724876,RPIA
344.888788,-0.639713962,0.217537299,0.000642532,0.004752319,DDX21
48.18339329,1.233170712,0.477809153,0.00064359,0.004758152,FRY
160.1731694,0.577572172,0.192050882,0.000644236,0.004758947,CCDC162P
360.9610429,-0.413794031,0.130663663,0.000644151,0.004758947,CCT7
125.9312004,0.686853296,0.236321323,0.000646838,0.004774578,SEMA3F
452.3004205,0.334544879,0.103091301,0.000646892,0.004774578,ACYP2
364.9504332,-0.408104302,0.129730788,0.000647619,0.004777946,RIMKLB
20.65836001,1.486662087,0.589122479,0.000649057,0.00478656,BCL2L10
154.5346299,-0.554862712,0.183686933,0.000650777,0.004797243,DDX19B
127.3348634,-0.553810464,0.183047691,0.000651192,0.004798302,TRMT1
320.4941104,-0.446208676,0.142193539,0.000651503,0.004798588,PWWP2B
133.1508231,0.592817119,0.197994047,0.000651845,0.004799114,LOC107984492
504.6801281,-0.572927049,0.192385462,0.000653873,0.004810489,PTGES3
386.6490519,-0.35701119,0.109920978,0.000653935,0.004810489,HIVEP1
846.1003303,-0.347083919,0.107109067,0.000660296,0.004855267,TOP1
17.5063101,1.795196283,0.716553764,0.000663007,0.004867098,SLC12A5-AS1
102.8354229,0.671318018,0.230513779,0.000662781,0.004867098,RSL1D1-DT
367.4908236,-0.405659114,0.12739059,0.000662603,0.004867098,CHPT1
36.62352918,1.188313132,0.458748626,0.000662585,0.004867098,UNC5A
179.1360573,-0.533829951,0.176166707,0.000663963,0.004872094,TECR
3145.301028,-0.21090675,0.066533779,0.000669721,0.004912305,MYOF
1034.555055,-0.28140043,0.085705254,0.000670225,0.004913967,GIGYF2
174.1285488,0.484543897,0.156388411,0.000671069,0.00491811,PICART1
1077.085765,-0.252874078,0.073806276,0.000673203,0.004931709,PSD3
482.3586138,0.316077317,0.097017712,0.000675324,0.004945193,TARID
114.9705238,-0.65314395,0.22366074,0.000676548,0.004952108,SRSF2
119.0589244,-0.60812246,0.204005746,0.000678447,0.004963954,SP4
32.9698819,1.237452688,0.481204033,0.000680126,0.004972123,C20orf181
179.2678763,0.480281731,0.15540526,0.000680052,0.004972123,DGUOK-AS1
193.2430682,0.516371748,0.167384203,0.000682878,0.004990175,CNTNAP3P2
650.6782756,-0.327327357,0.101223929,0.000684191,0.004997707,NUP214
285.7615811,0.403245985,0.128292159,0.000686777,0.00501452,MAILR
45.82178076,-1.050211341,0.397378116,0.000687639,0.005018741,TNFRSF13C
351.9503091,-0.392942724,0.124014594,0.000688413,0.005022315,PRRC2A
1413.996703,-0.267975049,0.080168071,0.000688961,0.00502424,CLASP1
227.952206,-0.437103487,0.140401601,0.000691828,0.005043067,CCNYL1
836.5655838,-0.514664881,0.167581183,0.0006989,0.005092521,GSR
1731.765616,0.243298837,0.074057152,0.000702998,0.005120267,BICC1
364.2710722,0.400927129,0.127903247,0.0007038,0.005123998,KLF5
439.0394091,-0.326871526,0.101615869,0.000705095,0.005131312,BRD3
114.4189784,0.63272509,0.216355435,0.000707383,0.005145846,CAT
227.9100352,-0.44886147,0.144280959,0.000708435,0.005151377,CYBRD1
32.45618279,1.279631666,0.502191399,0.00071056,0.005164711,KLRK1-AS1
34.89353861,1.079244812,0.413160014,0.000711552,0.005169794,CNRIP1
202.8023077,0.505894995,0.166322244,0.000711915,0.005170305,ZBTB7C
363.2868994,-0.389944759,0.123315339,0.000715091,0.005191234,BCL7C
66.24287059,-0.857197698,0.311604481,0.000715608,0.005192857,LOC107984112
104.7321909,-0.685219917,0.23828556,0.000716588,0.005197036,MIF4GD-DT
543.6584759,-0.360735151,0.114661673,0.000716772,0.005197036,GPRC5D-AS1
353.2818482,0.452788151,0.142998932,0.000717238,0.005198284,C15orf40
65.28477242,0.858273809,0.31297721,0.000717615,0.005198813,GSTO2
217.5976223,-0.452948362,0.1493673,0.000717899,0.005198813,CKMT2-AS1
171.278124,0.487567246,0.158959041,0.00072008,0.005212471,SLC37A1
21.94401184,1.555633759,0.626636439,0.000720639,0.005214385,LOC112268030
1710.563533,-0.213648155,0.066413009,0.000729987,0.00527986,NINL
689.0288902,-0.292734084,0.089094326,0.000731762,0.005290531,INPP5A
67.79096941,-0.934671093,0.345845752,0.000734973,0.005311579,SNAI1
745.0325024,-0.343771281,0.108451812,0.00073913,0.005339439,SNX8
241.9494729,0.46798056,0.152798179,0.000742859,0.005361666,XPNPEP3
179.6361906,-0.527717028,0.174892718,0.000743117,0.005361666,SGF29
114.2997687,0.620595826,0.213976165,0.000742519,0.005361666,IFFO1
197.6816233,-0.554776471,0.186422573,0.000746799,0.005386031,SNHG7
285.9127454,-0.43218314,0.141218448,0.000750706,0.005412003,TPGS2
491.50281,-0.333444074,0.105689087,0.00075153,0.005415736,ANKRD10
50.82657147,1.037849053,0.396847083,0.000754614,0.005433994,CCAT1
76.43218421,0.73958661,0.264074154,0.000754986,0.005433994,SEMA3E
264.0204799,-0.419182138,0.134136621,0.000754703,0.005433994,ORC3
123.9300033,-0.587882097,0.199503731,0.000757885,0.005452636,ZBTB24
210.3034523,-0.484183764,0.15958137,0.000759126,0.005459343,RAVER1
140.9610667,0.575801165,0.194618931,0.00075979,0.005461895,TSHZ3-AS1
898.4813529,-0.315990912,0.096494935,0.000762112,0.005476363,TFPI
352.6887199,-0.387952389,0.123142795,0.000762852,0.005479454,CAPNS1
24.60411948,1.411914571,0.574058362,0.000763486,0.005481779,LOC101928032
1063.954735,0.267700635,0.081798043,0.000765165,0.005491605,ZC3H3
129.3077669,0.61734001,0.211677896,0.000768397,0.005512563,TSGA10
590.7542352,-0.342277375,0.107744005,0.000771302,0.005531155,EEF2K
252.1603853,-0.476937468,0.156111354,0.000775915,0.005561983,FASTK
108.7926936,-0.612523652,0.210079428,0.00077841,0.005577609,POC5
3864.420808,0.250316934,0.075746492,0.000780724,0.005591917,ABCC1
689.5731085,-0.382567496,0.121848652,0.000785076,0.005620811,BFAR
51.88039948,0.9129854,0.342112333,0.000786988,0.005632221,C21orf91
582.006407,-0.361998042,0.11476677,0.000788621,0.00564161,USP7
87.81780459,0.748538628,0.268692495,0.000788938,0.00564161,FLJ32255
30.8265709,1.167043708,0.461082534,0.000789927,0.005646398,LOC112268150
29.27878396,1.21553846,0.481245298,0.00079151,0.005655419,ZNF790-AS1
845.6234753,-0.323745306,0.100764344,0.000791829,0.005655419,RAP1GAP2
171.8512857,0.530184779,0.177254039,0.000793466,0.005664824,PTRH1
118.0832019,-0.61712364,0.212361083,0.000794846,0.005672381,RHBDL3
140.5642081,-0.55713865,0.188013688,0.000795302,0.005673349,ZNF92
136.1277054,0.635987212,0.220205589,0.000797667,0.005686266,GAPLINC
101.3060982,0.730303439,0.261251007,0.000797756,0.005686266,C2orf88
